datetime,RadiantOutput,Temperature,RadiativeHeat,footprint,SatZenithAngle,quality,Porosity,AI,date,MarkerSize
2019-05-23 07:31:11+00:00,0.6,1837.35,2.41,2.16,0,1,-76.81406025,-0.38908525,2019-05-23,7.226570672
2019-05-23 08:10:24+00:00,0.4,1869.85,0.24,0.2,0,1,-80.60776267,40.34501767,2019-05-23,4.059577193
2019-05-23 08:10:47+00:00,0.33,1645.85,0.29,0.38,0,1,-84.385044,39.47563825,2019-05-23,4.256253565
2019-05-23 08:13:36+00:00,0.38,1664.85,0.41,0.52,0,1,-93.32438033,30.1911415,2019-05-23,4.641132398
2019-05-23 08:13:38+00:00,0.63,1504.85,0.68,1.19,0,1,-93.3310395,30.04995117,2019-05-23,5.266901807
2019-05-23 08:15:09+00:00,0.36,1872.85,0.23,0.19,0,1,-81.6216456,23.1488157,2019-05-23,4.016612658
2019-05-23 08:15:21+00:00,0.36,1658.85,0.28,0.36,0,1,-80.5304235,22.18377408,2019-05-23,4.219077485
2019-05-23 08:15:55+00:00,0.4,1579.85,0.86,1.29,0,1,-97.95960233,22.41409167,2019-05-23,5.585378467
2019-05-23 08:15:56+00:00,2.865,1516.35,11.88,20.44,0,1,-97.81542291,22.28179515,2019-05-23,10.76792703
2019-05-23 08:16:38+00:00,2.42,1529.85,6.33,10.56,0,1,-99.27126843,20.030301,2019-05-23,9.199811333
2019-05-23 08:16:57+00:00,0.52,1906.85,0.68,0.53,0,1,-93.09104674,18.2290702,2019-05-23,5.266901807
2019-05-23 08:16:59+00:00,0.54,1515.85,0.69,1.19,0,1,-93.04545477,18.07536069,2019-05-23,5.286159539
2019-05-23 08:16:59+00:00,1.32,1527.85,1.02,1.71,0,1,-93.8951692,18.2205302,2019-05-23,5.828785003
2019-05-23 08:17:00+00:00,1.435,1863.35,3.87,5.5,0,1,-93.30994121,18.06538421,2019-05-23,8.134965863
2019-05-23 08:17:01+00:00,4.63,1585.85,3.82,5.64,0,1,-94.20160113,18.13032457,2019-05-23,8.10856186
2019-05-23 08:17:03+00:00,0.44,1731.85,0.61,0.67,0,1,-93.4518738,18.0063792,2019-05-23,5.125785785
2019-05-23 08:17:03+00:00,0.81,1581.85,0.58,0.87,0,1,-93.6347062,17.94783483,2019-05-23,5.061567023
2019-05-23 08:17:03+00:00,0.85,1592.85,0.66,0.95,0,1,-93.92459078,18.02742353,2019-05-23,5.22773997
2019-05-23 08:17:03+00:00,0.62,1859.35,1.06,0.92,0,1,-94.3955888,18.1061444,2019-05-23,5.885108308
2019-05-23 08:17:04+00:00,0.52,1701.85,0.39,0.45,0,1,-93.84791445,17.92185075,2019-05-23,4.583467385
2019-05-23 08:17:06+00:00,4.71,1502.85,3.63,6.43,0,1,-93.94467597,17.79895467,2019-05-23,8.005798404
2019-05-23 08:17:10+00:00,0.27,1634.85,0.37,0.49,0,1,-93.36061117,17.47800183,2019-05-23,4.523539892
2019-05-23 08:17:12+00:00,4.14,1523.85,2.99,5.06,0,1,-90.58151428,17.04147138,2019-05-23,7.626860284
2019-05-23 08:17:15+00:00,0.34,1625.85,0.33,0.45,0,1,-90.1346585,16.76752175,2019-05-23,4.395987801
2019-05-23 08:17:35+00:00,4.2,1539.85,3.96,6.46,0,1,-95.16947517,16.20069,2019-05-23,8.181855216
2019-05-23 08:21:21.666667+00:00,0.58,1808.183333,3.32,3.11,0,1,-76.8304834,-0.2580261,2019-05-23,7.829112154
2019-05-23 08:21:22+00:00,0.42,1781.85,0.79,0.79,0,1,-76.883705,-0.334354667,2019-05-23,5.468078823
2019-05-23 08:21:23+00:00,0.64,1839.35,2.47,2.19,0,1,-76.8300325,-0.356965167,2019-05-23,7.271135399
2019-05-23 08:21:24+00:00,0.96,1760.85,1.82,1.88,0,1,-76.8728379,-0.4031865,2019-05-23,6.736678793
2019-05-23 08:21:24+00:00,0.68,1603.85,1.3,1.84,0,1,-76.89122331,-0.415358813,2019-05-23,6.19318184
2019-05-23 08:21:30+00:00,0.4,1581.85,0.72,1.07,0,1,-77.1485168,-0.6889355,2019-05-23,5.342704048
2019-05-23 08:22:42+00:00,0.37,1754.85,0.33,0.34,0,1,-81.1805585,-4.392229667,2019-05-23,4.395987801
2019-05-23 08:41:59.666667+00:00,1.2,1579.516667,8.09,12.41,0,1,45.12805798,45.00779165,2019-05-23,9.781717678
2019-05-23 08:42:06+00:00,0.743333333,1781.85,4.14,4.98,0,1,44.72434044,44.67177389,2019-05-23,8.273286783
2019-05-23 09:04:14.500000+00:00,2.4,1713.85,4.7,6.55,0,1,-97.68751725,29.11076225,2019-05-23,8.539893566
2019-05-23 09:06:06.750000+00:00,1.25,1632.85,8.2,10.99,0,1,-97.93378423,22.45019293,2019-05-23,9.814800055
2019-05-23 09:06:41+00:00,1.135,1732.35,3.82,4.11,0,1,-97.15550233,20.31823578,2019-05-23,8.10856186
2019-05-23 09:21:03.666667+00:00,1.116666667,1783.183333,4.65,4.04,0,1,-97.84331829,28.994094,2019-05-23,8.517089908
2019-05-23 09:48:10+00:00,0.32,1741.85,0.54,0.58,0,1,-118.6977287,54.45758683,2019-05-23,4.971946348
2019-05-23 09:49:09+00:00,0.65,1682.85,0.38,0.45,0,1,-101.1753854,49.81455407,2019-05-23,4.55379937
2019-05-23 09:49:09+00:00,0.38,1629.85,0.22,0.3,0,1,-101.2110036,49.73742056,2019-05-23,3.972223384
2019-05-23 09:49:09+00:00,0.41,1655.85,0.24,0.3,0,1,-101.3532173,49.77454168,2019-05-23,4.059577193
2019-05-23 09:49:11+00:00,0.88,1618.85,0.51,0.7,0,1,-101.3246956,49.66297809,2019-05-23,4.901404414
2019-05-23 09:49:16+00:00,0.48,1725.85,0.29,0.32,0,1,-102.9901417,49.55883036,2019-05-23,4.256253565
2019-05-23 09:49:16+00:00,0.27,1831.85,0.16,0.15,0,1,-103.063898,49.6214245,2019-05-23,3.668242086
2019-05-23 09:49:18+00:00,0.81,1678.85,0.49,0.59,0,1,-102.6981864,49.41511425,2019-05-23,4.852628154
2019-05-23 09:49:18+00:00,0.39,1670.85,0.24,0.29,0,1,-102.8546133,49.47805455,2019-05-23,4.059577193
2019-05-23 09:49:18+00:00,0.47,1538.85,0.29,0.47,0,1,-102.7590454,49.41379387,2019-05-23,4.256253565
2019-05-23 09:49:20+00:00,1.3,1507.85,0.78,1.38,0,1,-102.7278675,49.35326863,2019-05-23,5.450692025
2019-05-23 09:49:20+00:00,1.36,1515.85,0.78,1.35,0,1,-101.3076178,49.11673566,2019-05-23,5.450692025
2019-05-23 09:49:20+00:00,0.33,1730.85,0.19,0.21,0,1,-100.6049867,49.02831494,2019-05-23,3.829273566
2019-05-23 09:49:20+00:00,0.57,1665.85,0.34,0.43,0,1,-102.631589,49.31210933,2019-05-23,4.428918849
2019-05-23 09:49:25+00:00,0.86,1695.85,0.54,0.63,0,1,-103.6071446,49.16267138,2019-05-23,4.971946348
2019-05-23 09:49:27+00:00,0.97,1629.85,0.6,0.81,0,1,-103.5003455,49.022526,2019-05-23,5.104648073
2019-05-23 09:49:27+00:00,1.25,1508.85,0.78,1.36,0,1,-103.4220815,49.02950232,2019-05-23,5.450692025
2019-05-23 09:49:29+00:00,0.38,1549.85,0.27,0.43,0,1,-108.4757003,49.46474717,2019-05-23,4.180891861
2019-05-23 09:49:29+00:00,0.77,1624.85,0.47,0.64,0,1,-103.124552,48.86392225,2019-05-23,4.802335065
2019-05-23 09:49:32+00:00,1.1,1521.85,0.65,1.1,0,1,-102.6635589,48.58796904,2019-05-23,5.207824408
2019-05-23 09:49:32+00:00,1.14,1545.85,0.68,1.09,0,1,-102.7678617,48.61746096,2019-05-23,5.266901807
2019-05-23 09:49:34+00:00,0.26,1877.85,0.16,0.13,0,1,-103.2520908,48.51758357,2019-05-23,3.668242086
2019-05-23 09:49:36+00:00,1.28,1633.85,0.78,1.04,0,1,-103.327192,48.39957523,2019-05-23,5.450692025
2019-05-23 09:49:36+00:00,2.94,1589.85,1.79,2.63,0,1,-103.3649436,48.40330119,2019-05-23,6.708744485
2019-05-23 09:49:38+00:00,0.58,1662.85,0.36,0.45,0,1,-103.602636,48.40260556,2019-05-23,4.492660682
2019-05-23 09:49:38+00:00,1.64,1557.85,1.02,1.6,0,1,-103.6393986,48.34139022,2019-05-23,5.828785003
2019-05-23 09:49:38+00:00,1.46,1664.85,0.89,1.12,0,1,-103.3809857,48.37067612,2019-05-23,5.633463635
2019-05-23 09:49:38+00:00,1.04,1596.85,0.62,0.89,0,1,-102.7276046,48.19828963,2019-05-23,5.146665181
2019-05-23 09:49:38+00:00,0.85,1554.85,0.52,0.82,0,1,-103.3582949,48.37391721,2019-05-23,4.925256235
2019-05-23 09:49:38+00:00,0.57,1578.85,0.35,0.53,0,1,-103.510832,48.39733775,2019-05-23,4.46113129
2019-05-23 09:49:38+00:00,0.81,1570.85,0.5,0.76,0,1,-103.4442101,48.4011623,2019-05-23,4.877199208
2019-05-23 09:49:38+00:00,0.49,1620.85,0.29,0.4,0,1,-102.755811,48.228971,2019-05-23,4.256253565
2019-05-23 09:49:38+00:00,0.305,1626.35,0.36,0.49,0,1,-102.3039224,48.15144538,2019-05-23,4.492660682
2019-05-23 09:49:39+00:00,0.83,1644.85,0.51,0.66,0,1,-103.3498796,48.22631,2019-05-23,4.901404414
2019-05-23 09:49:39+00:00,0.74,1725.85,0.45,0.5,0,1,-103.2765166,48.17075719,2019-05-23,4.750410301
2019-05-23 09:49:39+00:00,2.02,1529.85,1.19,1.98,0,1,-102.5682693,48.15000828,2019-05-23,6.057797253
2019-05-23 09:49:39+00:00,0.72,1672.85,0.42,0.52,0,1,-102.7807234,48.16705647,2019-05-23,4.66917677
2019-05-23 09:49:39+00:00,1.79,1609.85,1.08,1.52,0,1,-103.3174274,48.25486541,2019-05-23,5.912673972
2019-05-23 09:49:39+00:00,0.83,1644.85,0.49,0.64,0,1,-102.6803313,48.11196428,2019-05-23,4.852628154
2019-05-23 09:49:39+00:00,1.92,1547.85,1.14,1.83,0,1,-102.90478,48.11112292,2019-05-23,5.993137012
2019-05-23 09:49:39+00:00,0.38,1702.85,0.23,0.27,0,1,-103.414667,48.253048,2019-05-23,4.016612658
2019-05-23 09:49:39+00:00,0.38,1532.85,0.23,0.38,0,1,-102.9840464,48.22186417,2019-05-23,4.016612658
2019-05-23 09:49:41+00:00,0.83,1612.85,0.49,0.68,0,1,-102.7584534,48.04921214,2019-05-23,4.852628154
2019-05-23 09:49:41+00:00,0.66,1671.85,0.4,0.5,0,1,-103.5810683,48.17095729,2019-05-23,4.612570227
2019-05-23 09:49:41+00:00,9.98,1505.85,5.88,10.35,0,1,-102.7330377,47.99059978,2019-05-23,9.031758679
2019-05-23 09:49:41+00:00,3.12,1517.85,1.83,3.14,0,1,-102.6687056,47.97817071,2019-05-23,6.745913467
2019-05-23 09:49:41+00:00,0.295,1634.85,0.35,0.48,0,1,-102.8223835,48.02134573,2019-05-23,4.46113129
2019-05-23 09:49:41+00:00,3.03,1597.85,1.82,2.62,0,1,-103.1415735,48.08385385,2019-05-23,6.736678793
2019-05-23 09:49:41+00:00,3.44,1635.85,2.06,2.73,0,1,-103.1165608,48.05301167,2019-05-23,6.948559787
2019-05-23 09:49:41+00:00,0.77,1597.85,0.47,0.67,0,1,-103.3238856,48.11087303,2019-05-23,4.802335065
2019-05-23 09:49:41+00:00,1.39,1540.85,1.63,2.66,0,1,-102.6737994,48.00911019,2019-05-23,6.553524007
2019-05-23 09:49:41+00:00,9.08,1580.85,5.35,7.98,0,1,-102.7052943,48.04438317,2019-05-23,8.82097191
2019-05-23 09:49:41+00:00,0.765,1618.35,0.93,1.3,0,1,-103.3301308,48.16849869,2019-05-23,5.695721303
2019-05-23 09:49:41+00:00,0.285,1670.85,0.35,0.44,0,1,-103.5568439,48.19636208,2019-05-23,4.46113129
2019-05-23 09:49:41+00:00,3.99,1521.85,2.34,3.98,0,1,-102.5867976,48.04036844,2019-05-23,7.173514127
2019-05-23 09:49:41+00:00,1.83,1504.85,1.07,1.89,0,1,-102.4706341,47.94970292,2019-05-23,5.898939445
2019-05-23 09:49:41+00:00,2.11,1643.85,1.29,1.69,0,1,-103.4933452,48.15210475,2019-05-23,6.181237364
2019-05-23 09:49:41+00:00,3.09,1575.85,1.82,2.74,0,1,-102.6936374,47.99125239,2019-05-23,6.736678793
2019-05-23 09:49:41+00:00,2.04,1569.85,1.2,1.83,0,1,-102.6039286,48.06046179,2019-05-23,6.070483808
2019-05-23 09:49:41+00:00,4.89,1607.85,2.89,4.07,0,1,-102.7839559,48.0494594,2019-05-23,7.56227479
2019-05-23 09:49:43+00:00,6.72,1559.85,3.95,6.17,0,1,-102.684497,47.89225975,2019-05-23,8.176685004
2019-05-23 09:49:43+00:00,0.37,1560.85,0.22,0.34,0,1,-102.4274354,47.8868988,2019-05-23,3.972223384
2019-05-23 09:49:43+00:00,0.51,1628.85,0.3,0.4,0,1,-102.532003,47.84487868,2019-05-23,4.292480266
2019-05-23 09:49:43+00:00,1.32,1614.85,0.77,1.07,0,1,-102.4094543,47.85251167,2019-05-23,5.433137234
2019-05-23 09:49:43+00:00,15.34,1544.85,9.01,14.55,0,1,-102.6838783,47.87875893,2019-05-23,10.04868405
2019-05-23 09:49:43+00:00,1.44,1591.85,0.9,1.31,0,1,-103.8203104,48.10839528,2019-05-23,5.649221729
2019-05-23 09:49:43+00:00,1.94,1530.85,1.14,1.89,0,1,-102.6849547,47.9425238,2019-05-23,5.993137012
2019-05-23 09:49:43+00:00,0.78,1623.85,0.47,0.64,0,1,-103.2298983,47.99405678,2019-05-23,4.802335065
2019-05-23 09:49:43+00:00,0.66,1621.85,0.77,1.05,0,1,-102.7351801,47.90679861,2019-05-23,5.433137234
2019-05-23 09:49:43+00:00,0.81,1523.85,0.48,0.81,0,1,-102.666414,47.93174042,2019-05-23,4.827678082
2019-05-23 09:49:43+00:00,8.51,1528.85,5,8.35,0,1,-102.6411706,47.96127767,2019-05-23,8.673022931
2019-05-23 09:49:43+00:00,0.71,1598.85,0.42,0.6,0,1,-102.8585711,47.93268098,2019-05-23,4.66917677
2019-05-23 09:49:43+00:00,0.67,1597.85,0.4,0.58,0,1,-103.1924725,47.99196308,2019-05-23,4.612570227
2019-05-23 09:49:43+00:00,0.94,1643.85,0.55,0.72,0,1,-102.7840604,47.92099463,2019-05-23,4.994806474
2019-05-23 09:49:43+00:00,1.73,1537.85,1.01,1.66,0,1,-102.567754,47.93429129,2019-05-23,5.81444594
2019-05-23 09:49:43+00:00,0.365,1628.35,0.44,0.6,0,1,-102.8175278,47.93306175,2019-05-23,4.723796311
2019-05-23 09:49:43+00:00,0.85,1693.85,0.5,0.59,0,1,-102.5848885,47.93554775,2019-05-23,4.877199208
2019-05-23 09:49:43+00:00,0.7,1667.85,0.41,0.51,0,1,-102.7198104,47.93407814,2019-05-23,4.641132398
2019-05-23 09:49:45+00:00,5.1,1548.85,2.99,4.79,0,1,-102.6835665,47.78799055,2019-05-23,7.626860284
2019-05-23 09:49:45+00:00,1.69,1603.85,1.07,1.52,0,1,-104.1008964,47.95396239,2019-05-23,5.898939445
2019-05-23 09:49:45+00:00,4.95,1583.85,2.98,4.42,0,1,-103.2740151,47.93060675,2019-05-23,7.620475297
2019-05-23 09:49:45+00:00,0.76,1709.85,0.45,0.52,0,1,-103.0596825,47.90334838,2019-05-23,4.750410301
2019-05-23 09:49:45+00:00,0.52,1628.85,0.31,0.42,0,1,-103.2538826,47.9031408,2019-05-23,4.327812301
2019-05-23 09:49:45+00:00,0.75,1514.85,0.44,0.76,0,1,-102.8377934,47.84894255,2019-05-23,4.723796311
2019-05-23 09:49:45+00:00,0.85,1655.85,0.53,0.67,0,1,-103.8793125,48.01853676,2019-05-23,4.948766479
2019-05-23 09:49:45+00:00,0.57,1828.85,0.67,0.65,0,1,-102.6037789,47.75890375,2019-05-23,5.247430488
2019-05-23 09:49:45+00:00,0.33,1758.85,0.2,0.2,0,1,-102.9943671,47.90453474,2019-05-23,3.878693769
2019-05-23 09:49:45+00:00,0.455,1669.85,0.55,0.7,0,1,-103.5348956,47.90690318,2019-05-23,4.994806474
2019-05-23 09:49:45+00:00,0.44,1585.85,0.26,0.39,0,1,-103.2877139,47.84931625,2019-05-23,4.141630312
2019-05-23 09:49:45+00:00,0.94,1521.85,0.56,0.95,0,1,-103.1877267,47.85804014,2019-05-23,5.017356963
2019-05-23 09:49:45+00:00,0.42,1691.85,0.25,0.3,0,1,-102.9042799,47.78668805,2019-05-23,4.101219331
2019-05-23 09:49:45+00:00,1.9,1680.85,1.14,1.37,0,1,-103.1225328,47.87560528,2019-05-23,5.993137012
2019-05-23 09:49:45+00:00,6.73,1540.85,3.93,6.4,0,1,-102.5110628,47.81728739,2019-05-23,8.16631506
2019-05-23 09:49:45+00:00,0.44,1726.85,0.28,0.31,0,1,-104.3316751,48.06195344,2019-05-23,4.219077485
2019-05-23 09:49:45+00:00,4.54,1539.85,2.81,4.58,0,1,-103.7793452,47.92326905,2019-05-23,7.509388505
2019-05-23 09:49:45+00:00,0.61,1539.85,0.36,0.59,0,1,-102.7911555,47.82357833,2019-05-23,4.492660682
2019-05-23 09:49:45+00:00,1.29,1586.35,1.51,2.24,0,1,-102.5670825,47.81598135,2019-05-23,6.429426418
2019-05-23 09:49:45+00:00,2.07,1571.85,1.24,1.88,0,1,-103.1303823,47.81743377,2019-05-23,6.120450852
2019-05-23 09:49:45+00:00,0.3,1675.85,0.18,0.22,0,1,-102.8763666,47.84907615,2019-05-23,3.777862262
2019-05-23 09:49:46+00:00,1.71,1552.85,1.01,1.6,0,1,-102.9560583,47.73155747,2019-05-23,5.81444594
2019-05-23 09:49:46+00:00,1.14,1515.85,0.67,1.16,0,1,-102.9245798,47.75836272,2019-05-23,5.247430488
2019-05-23 09:49:46+00:00,2.03,1633.85,1.19,1.59,0,1,-102.798457,47.66686446,2019-05-23,6.057797253
2019-05-23 09:49:46+00:00,2.56,1599.85,1.5,2.14,0,1,-102.6309918,47.70003875,2019-05-23,6.418755134
2019-05-23 09:49:46+00:00,1.39,1578.85,0.83,1.24,0,1,-103.0530049,47.78823214,2019-05-23,5.536018295
2019-05-23 09:49:46+00:00,2.06,1602.85,1.23,1.75,0,1,-103.1708738,47.76126209,2019-05-23,6.10807374
2019-05-23 09:49:46+00:00,0.73,1711.85,0.44,0.5,0,1,-103.2281469,47.7311105,2019-05-23,4.723796311
2019-05-23 09:49:46+00:00,0.8,1584.85,0.47,0.69,0,1,-102.5600101,47.63070377,2019-05-23,4.802335065
2019-05-23 09:49:46+00:00,2.82,1585.85,1.65,2.44,0,1,-102.6010427,47.71299935,2019-05-23,6.573535
2019-05-23 09:49:46+00:00,0.28,1705.85,0.17,0.19,0,1,-103.2518637,47.73227743,2019-05-23,3.724261984
2019-05-23 09:49:48+00:00,0.43,1556.85,0.25,0.4,0,1,-102.7910447,47.55710207,2019-05-23,4.101219331
2019-05-23 09:49:48+00:00,0.91,1622.85,0.53,0.73,0,1,-102.5180758,47.55994945,2019-05-23,4.948766479
2019-05-23 09:49:48+00:00,6.97,1564.85,4.11,6.35,0,1,-102.9326785,47.66178456,2019-05-23,8.258258044
2019-05-23 09:49:48+00:00,0.86,1865.85,0.51,0.43,0,1,-103.2076541,47.70176763,2019-05-23,4.901404414
2019-05-23 09:49:48+00:00,1.35,1582.85,0.79,1.17,0,1,-102.4960869,47.56172208,2019-05-23,5.468078823
2019-05-23 09:49:48+00:00,1.84,1582.85,1.08,1.61,0,1,-102.8864755,47.60071706,2019-05-23,5.912673972
2019-05-23 09:49:48+00:00,3.09,1507.85,1.8,3.16,0,1,-102.6048142,47.58857607,2019-05-23,6.718094675
2019-05-23 09:49:50+00:00,0.53,1702.85,0.31,0.36,0,1,-102.8928344,47.5442571,2019-05-23,4.327812301
2019-05-23 09:49:50+00:00,0.94,1577.85,0.55,0.83,0,1,-102.8174013,47.53016633,2019-05-23,4.994806474
2019-05-23 09:49:50+00:00,4.75,1509.85,2.79,4.88,0,1,-102.8762976,47.52470117,2019-05-23,7.495990792
2019-05-23 09:49:50+00:00,1.1,1556.85,0.65,1.02,0,1,-102.9617207,47.48439208,2019-05-23,5.207824408
2019-05-23 09:49:50+00:00,0.33,1697.85,0.19,0.23,0,1,-102.7824538,47.4726638,2019-05-23,3.829273566
2019-05-23 09:49:50+00:00,0.72,1526.85,0.42,0.71,0,1,-102.8056246,47.54853956,2019-05-23,4.66917677
2019-05-23 09:49:50+00:00,0.47,1723.85,0.82,0.93,0,1,-102.6455982,47.50102105,2019-05-23,5.519267669
2019-05-23 09:49:50+00:00,0.86,1612.85,0.51,0.71,0,1,-102.7924232,47.53096339,2019-05-23,4.901404414
2019-05-23 09:49:50+00:00,0.815,1589.85,0.95,1.4,0,1,-102.6206902,47.47098528,2019-05-23,5.72609956
2019-05-23 09:49:50+00:00,1.3,1567.85,0.77,1.17,0,1,-102.8933088,47.48505587,2019-05-23,5.433137234
2019-05-23 09:49:50+00:00,8.66,1569.85,5.05,7.71,0,1,-102.6159238,47.41548903,2019-05-23,8.69462465
2019-05-23 09:49:50+00:00,0.99,1551.85,0.58,0.92,0,1,-102.6115034,47.50110413,2019-05-23,5.061567023
2019-05-23 09:50:54+00:00,0.72,1872.85,0.49,0.41,0,1,-106.2978897,44.06897964,2019-05-23,4.852628154
2019-05-23 09:50:56+00:00,0.67,1532.85,0.43,0.71,0,1,-105.7793199,43.85314218,2019-05-23,4.696724731
2019-05-23 09:51:02+00:00,0.38,1661.85,0.48,0.6,0,1,-105.4776171,43.48335875,2019-05-23,4.827678082
2019-05-23 09:51:03+00:00,0.64,1695.85,0.41,0.48,0,1,-105.6785695,43.41782448,2019-05-23,4.641132398
2019-05-23 09:53:54+00:00,0.63,1690.85,0.8,0.95,0,1,-118.8934178,34.47846838,2019-05-23,5.485301332
2019-05-23 09:53:56+00:00,0.32,1705.85,0.3,0.34,0,1,-101.7868019,32.26394059,2019-05-23,4.292480266
2019-05-23 09:53:56+00:00,0.5,1619.85,0.34,0.47,0,1,-103.851343,32.62267056,2019-05-23,4.428918849
2019-05-23 09:53:56+00:00,0.94,1523.85,0.6,1.01,0,1,-104.4448498,32.71723133,2019-05-23,5.104648073
2019-05-23 09:53:56+00:00,1.59,1503.85,1.11,1.97,0,1,-103.5406214,32.60842281,2019-05-23,5.953313298
2019-05-23 09:53:56+00:00,0.63,1660.85,0.56,0.71,0,1,-101.9749693,32.263971,2019-05-23,5.017356963
2019-05-23 09:53:56.333333+00:00,2.233333333,1643.516667,5.99,7.78,0,1,-101.9328434,32.21080829,2019-05-23,9.07370591
2019-05-23 09:53:57+00:00,2.87,1541.85,2.44,3.96,0,1,-102.2667604,32.17862373,2019-05-23,7.248955774
2019-05-23 09:53:57+00:00,1.01,1601.85,0.71,1.01,0,1,-103.5503563,32.4407054,2019-05-23,5.324055582
2019-05-23 09:53:57+00:00,0.45,1608.85,0.4,0.57,0,1,-101.987301,32.09594738,2019-05-23,4.612570227
2019-05-23 09:53:59+00:00,0.37,2168.85,0.33,0.16,0,1,-102.1248742,32.098788,2019-05-23,4.395987801
2019-05-23 09:53:59+00:00,0.65,1677.35,1.08,1.31,0,1,-102.4284365,32.15026077,2019-05-23,5.912673972
2019-05-23 09:54:01+00:00,0.5,1698.85,0.33,0.39,0,1,-104.0845115,32.28230675,2019-05-23,4.395987801
2019-05-23 09:54:01+00:00,0.46,1558.85,0.3,0.48,0,1,-104.205052,32.34586542,2019-05-23,4.292480266
2019-05-23 09:54:01+00:00,0.535,1759.35,0.73,0.81,0,1,-103.7827907,32.26370139,2019-05-23,5.361159259
2019-05-23 09:54:01+00:00,0.68,1510.85,0.45,0.79,0,1,-104.124693,32.296362,2019-05-23,4.750410301
2019-05-23 09:54:01+00:00,1.04,1588.85,0.68,1,0,1,-104.1883751,32.3207659,2019-05-23,5.266901807
2019-05-23 09:54:01+00:00,9.49,1600.85,6.44,9.2,0,1,-103.9302278,32.27237388,2019-05-23,9.239521075
2019-05-23 09:54:02+00:00,1.03,1682.35,1.45,1.76,0,1,-103.7099398,32.2130769,2019-05-23,6.364583581
2019-05-23 09:54:03+00:00,0.35,1686.85,0.25,0.3,0,1,-103.6070015,32.11682187,2019-05-23,4.101219331
2019-05-23 09:54:03+00:00,3.57,1658.85,3.21,4.06,0,1,-102.0259857,31.84569667,2019-05-23,7.763440908
2019-05-23 09:54:03+00:00,1.55,1599.85,1.1,1.57,0,1,-103.5829146,32.12686973,2019-05-23,5.939859397
2019-05-23 09:54:04+00:00,0.39,1654.85,0.36,0.46,0,1,-101.8747825,31.72977748,2019-05-23,4.492660682
2019-05-23 09:54:04+00:00,9.24,1540.85,9.44,15.38,0,1,-101.3534176,31.54591303,2019-05-23,10.16648893
2019-05-23 09:54:04+00:00,4.7,1524.85,4.36,7.35,0,1,-101.8721482,31.70126965,2019-05-23,8.381072854
2019-05-23 09:54:04+00:00,0.25,1835.85,0.18,0.16,0,1,-103.443558,31.98446276,2019-05-23,3.777862262
2019-05-23 09:54:04+00:00,0.39,1576.85,0.26,0.39,0,1,-104.0884013,32.15215314,2019-05-23,4.141630312
2019-05-23 09:54:04+00:00,0.9,1590.85,0.61,0.9,0,1,-103.8966786,32.12398058,2019-05-23,5.125785785
2019-05-23 09:54:04+00:00,1.27,1542.85,0.93,1.51,0,1,-103.3587616,31.95400572,2019-05-23,5.695721303
2019-05-23 09:54:05+00:00,0.935,1612.35,1.65,2.36,0,1,-102.1360717,31.6927315,2019-05-23,6.573535
2019-05-23 09:54:05+00:00,1.5,1524.35,2.78,4.7,0,1,-101.9073897,31.65253174,2019-05-23,7.489264907
2019-05-23 09:54:06+00:00,0.26,1578.85,0.19,0.28,0,1,-103.446405,31.8401872,2019-05-23,3.829273566
2019-05-23 09:54:06+00:00,0.825,1693.85,1.11,1.32,0,1,-104.03902,31.95317155,2019-05-23,5.953313298
2019-05-23 09:54:06+00:00,1.2,1668.85,1.22,1.52,0,1,-101.4020879,31.4796592,2019-05-23,6.095620925
2019-05-23 09:54:06+00:00,0.61,1676.85,0.43,0.52,0,1,-103.8225919,31.9262185,2019-05-23,4.696724731
2019-05-23 09:54:06+00:00,3.58,1565.85,3.21,4.95,0,1,-102.1110993,31.65550567,2019-05-23,7.763440908
2019-05-23 09:54:06+00:00,0.32,1734.85,0.22,0.24,0,1,-103.6791187,31.953731,2019-05-23,3.972223384
2019-05-23 09:54:06+00:00,0.49,1702.85,0.34,0.39,0,1,-103.8930368,31.97142456,2019-05-23,4.428918849
2019-05-23 09:54:06+00:00,8.49,1600.85,5.78,8.25,0,1,-104.0010051,32.00044491,2019-05-23,8.993110986
2019-05-23 09:54:06+00:00,0.55,1986.85,0.39,0.26,0,1,-103.738272,31.91429186,2019-05-23,4.583467385
2019-05-23 09:54:06+00:00,1.01,1588.85,0.71,1.05,0,1,-103.6675189,31.91154113,2019-05-23,5.324055582
2019-05-23 09:54:06+00:00,0.51,1539.85,0.46,0.75,0,1,-102.0975137,31.66978433,2019-05-23,4.776584351
2019-05-23 09:54:06+00:00,0.59,1547.85,0.42,0.68,0,1,-103.5433665,31.92722125,2019-05-23,4.66917677
2019-05-23 09:54:08+00:00,0.33,1691.85,0.24,0.28,0,1,-103.5072903,31.76167698,2019-05-23,4.059577193
2019-05-23 09:54:08+00:00,0.38,1663.85,0.27,0.33,0,1,-103.7951538,31.853073,2019-05-23,4.180891861
2019-05-23 09:54:08+00:00,1.12,1601.85,1.06,1.51,0,1,-101.8335436,31.47990913,2019-05-23,5.885108308
2019-05-23 09:54:08+00:00,0.94,1537.85,0.65,1.07,0,1,-103.8705972,31.90983876,2019-05-23,5.207824408
